충전소명,주소,상세주소,충전기ID,충전방식,충전상태,설치년도,lat,lon
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,1,단독,사용가능,2025,33.4111139143985,126.752122063904
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,2,단독,사용가능,2025,33.4111139143985,126.752122063904
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,3,단독,사용가능,2025,33.4111139143985,126.752122063904
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,4,단독,사용가능,2025,33.4111139143985,126.752122063904
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,5,단독,사용가능,2025,33.4111139143985,126.752122063904
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,6,단독,사용가능,2024,33.4111139143985,126.752122063904
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,7,단독,사용가능,2025,33.4111139143985,126.752122063904
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,8,단독,사용가능,2025,33.4111139143985,126.752122063904
제주서귀포 사이프러스골프장 3,제주특별자치도 서귀포시 표선면 번영로 2300,대형차 주차장,9,단독,사용가능,2025,33.4111139143985,126.752122063904
무릉2차,제주특별자치도 서귀포시 대정읍 중산간서로 2835-13,주차장,1,단독,사용가능,2023,33.2737662337357,126.23928697776
동남수협목욕탕,제주특별자치도 서귀포시 성산읍 동류암로36번길 5,주차장 쪽,1,단독,사용가능,2023,33.449668511981,126.916198318968
동남수협목욕탕,제주특별자치도 서귀포시 성산읍 동류암로36번길 5,주차장 쪽,2,단독,사용가능,2023,33.449668511981,126.916198318968
성산포수산업협동조합,제주특별자치도 서귀포시 성산읍 성산등용로 91,1층 주차장 입구,1,단독,충전중,2023,33.4697621971003,126.929451124003
성산포수산업협동조합,제주특별자치도 서귀포시 성산읍 성산등용로 91,1층 주차장 입구,2,단독,점검중,2023,33.4697621971003,126.929451124003
켄싱턴리조트 제주중문,제주특별자치도 서귀포시 중문관광로72번길 29-29,주차장내 한전패드 부근,1,단독,충전중,2023,33.2476141969038,126.412533095699
켄싱턴리조트 제주중문,제주특별자치도 서귀포시 중문관광로72번길 29-29,주차장내 한전패드 부근,2,단독,사용가능,2023,33.2476141969038,126.412533095699
성원 ENG,제주특별자치도 제주시 비월남길 6,주차장 우측 벽면(램프 방향),1,단독,충전중,2022,33.480945793968,126.49792887984
모이라호텔,제주특별자치도 제주시 애월읍 광령평화8길 20,입구 우측,1,단독,사용가능,2023,33.4500236742727,126.440653541876
더 자라,제주특별자치도 제주시 애월읍 평화로 2839,201호 주차장내 기둥,1,단독,사용가능,2023,33.4565916141036,126.442135724501
폴부엌이층집,제주특별자치도 제주시 한경면 낙조길 285,주차장,1,단독,사용가능,2023,33.2997830127452,126.22095273246
월령선인장,제주특별자치도 제주시 한림읍 월령1길 10,주차장,1,단독,사용가능,2023,33.376133829184,126.215910564161
빈티지제주,제주특별자치도 제주시 한경면 주전길 98-1,주차장,1,단독,사용가능,2023,33.3345943043061,126.175134555535
송당아진,제주특별자치도 제주시 구좌읍 송당5길 46-78,주차장,1,단독,사용가능,2023,33.4771399769141,126.785605129545
밭담집,제주특별자치도 제주시 조천읍 조와로 357-8,주차장,1,단독,사용가능,2023,,
카이리조트,제주특별자치도 제주시 한림읍 협재2길 10,주차장,1,단독,사용가능,2023,33.3921204668217,126.241270643671
카이리조트,제주특별자치도 제주시 한림읍 협재2길 10,주차장,2,단독,사용가능,2023,33.3921204668217,126.241270643671
에스중앙병원,제주특별자치도 제주시 월랑로 91,주차장,1,단독,사용가능,2023,33.4923211704292,126.470480704295
에스중앙병원,제주특별자치도 제주시 월랑로 91,주차장,2,단독,사용가능,2023,33.4923211704292,126.470480704295
에스중앙병원,제주특별자치도 제주시 월랑로 91,주차장,3,단독,사용가능,2023,33.4923211704292,126.470480704295
씨오르 리조트,제주특별자치도 서귀포시 이어도로 989,주차장,1,단독,사용가능,2023,33.242432480539,126.518582522398
씨오르 리조트,제주특별자치도 서귀포시 이어도로 989,주차장,2,단독,사용가능,2023,33.242432480539,126.518582522398
루시드엠 리조트,제주특별자치도 서귀포시 안덕면 사계북로 120,주차장,1,단독,사용가능,2023,33.2368978987985,126.300410306829
루시드엠 리조트,제주특별자치도 서귀포시 안덕면 사계북로 120,주차장,2,단독,사용가능,2023,33.2368978987985,126.300410306829
신비의 사랑 리조트,제주특별자치도 제주시 1100로 2933,주차장,1,단독,사용가능,2023,33.4486350662533,126.486162299304
신비의 사랑 리조트,제주특별자치도 제주시 1100로 2933,주차장,2,단독,사용가능,2023,33.4486350662533,126.486162299304
외도 아름마을 아파트,제주특별자치도 제주시 우정로18길 25,주차장,1,단독,충전중,2023,33.4842255062859,126.428465691231
외도 아름마을 아파트,제주특별자치도 제주시 우정로18길 25,주차장,2,단독,사용가능,2023,33.4842255062859,126.428465691231
한라중학교,제주특별자치도 제주시 과원북2길 24,체육관 주차장,1,단독,충전중,2023,33.4777878737589,126.485116871947
진우파크빌,제주특별자치도 서귀포시 성산읍 서성일로 1186-6,,1,단독,사용가능,2023,33.4454208922237,126.90513335141
진우파크빌,제주특별자치도 서귀포시 성산읍 서성일로 1186-6,,2,단독,사용가능,2023,33.4454208922237,126.90513335141
NIA글로벌센터,제주특별자치도 서귀포시 서호중앙로 68-11,생활동 주차장,1,,상태미확인,2018,33.2534787436795,126.520159641117
그림책카페노란우산,제주특별자치도 서귀포시 안덕면 녹차분재로 32,,1,단독,사용가능,2022,33.2885187034077,126.302817967365
비에노즈,제주특별자치도 제주시 한림읍 귀덕7길 29,1층 까페입구,1,단독,사용가능,2022,33.4424790967771,126.284553705984
비에노즈,제주특별자치도 제주시 한림읍 귀덕7길 29,1층 까페입구,2,단독,통신이상,2022,33.4424790967771,126.284553705984
한라중학교,제주특별자치도 제주시 과원북2길 24,주차장,1,단독,사용가능,2024,33.4777878737589,126.485116871947
한라중학교,제주특별자치도 제주시 과원북2길 24,주차장,2,단독,사용가능,2024,33.4777878737589,126.485116871947
다인오세아노 호텔,제주특별자치도 제주시 애월읍 애월해안로 394,다인오세아노 호텔,32,동시,상태미확인,2022,33.4724996952023,126.350469981633
다인오세아노 호텔,제주특별자치도 제주시 애월읍 애월해안로 394,다인오세아노 호텔,33,동시,상태미확인,2022,33.4724996952023,126.350469981633
중문랜드,제주특별자치도 서귀포시 소보리당로164번길 62,중문랜드,34,동시,상태미확인,2022,33.2636756453599,126.385571236937
중문랜드,제주특별자치도 서귀포시 소보리당로164번길 62,중문랜드,35,동시,상태미확인,2022,33.2636756453599,126.385571236937
황금어장,제주특별자치도 제주시 사장길 14,건너편 주차장,80,동시,상태미확인,2023,33.4843937699678,126.495357035456
황금어장,제주특별자치도 제주시 사장길 14,건너편 주차장,81,동시,상태미확인,2023,33.4843937699678,126.495357035456
아라온제주,제주특별자치도 제주시 일주서로 7592-4,아라온해수사우나,84,동시,상태미확인,2023,33.4948287485551,126.458007524166
아라온제주,제주특별자치도 제주시 일주서로 7592-4,아라온해수사우나,85,동시,상태미확인,2023,33.4948287485551,126.458007524166
화목원,제주특별자치도 제주시 연화남길 41,화목원,86,동시,상태미확인,2023,33.4728363398971,126.489043180713
화목원,제주특별자치도 제주시 연화남길 41,화목원,87,동시,상태미확인,2023,33.4728363398971,126.489043180713
고등어쌈밥,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 122-5,고등어쌈밥,1,동시,상태미확인,2023,33.449465129432,126.92075579329
고등어쌈밥,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 122-5,고등어쌈밥,2,동시,상태미확인,2023,33.449465129432,126.92075579329
아름다운리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2644,아름다운리조트,1,동시,상태미확인,2023,33.4751817848166,126.909993932382
아름다운리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2644,아름다운리조트,2,동시,상태미확인,2023,33.4751817848166,126.909993932382
제주에코휴리움,제주특별자치도 제주시 조천읍 신촌남8길 7,,1,단독,상태미확인,2024,33.5302691245773,126.623098620106
제주에코휴리움,제주특별자치도 제주시 조천읍 신촌남8길 7,,2,단독,상태미확인,2024,33.5302691245773,126.623098620106
제주에코휴리움,제주특별자치도 제주시 조천읍 신촌남8길 7,,3,단독,상태미확인,2024,33.5302691245773,126.623098620106
제주에코휴리움,제주특별자치도 제주시 조천읍 신촌남8길 7,,4,단독,상태미확인,2024,33.5302691245773,126.623098620106
제주에코휴리움,제주특별자치도 제주시 조천읍 신촌남8길 7,,5,단독,상태미확인,2024,33.5302691245773,126.623098620106
농업기술원,제주특별자치도 서귀포시 중산간서로 212,농업기술원,1,단독,충전중,2023,33.2614572927722,126.488638315695
농업기술원,제주특별자치도 서귀포시 중산간서로 212,농업기술원,2,단독,충전중,2023,33.2614572927722,126.488638315695
제주도청2청사,제주특별자치도 제주시 문연로 30,제주도청2청사,1,단독,사용가능,2023,33.4893692488365,126.500552349812
제주도청2청사,제주특별자치도 제주시 문연로 30,제주도청2청사,2,단독,사용가능,2023,33.4893692488365,126.500552349812
제주도청2청사,제주특별자치도 제주시 문연로 30,제주도청2청사,3,단독,사용가능,2023,33.4893692488365,126.500552349812
제주도청2청사,제주특별자치도 제주시 문연로 30,제주도청2청사,4,단독,사용가능,2023,33.4893692488365,126.500552349812
제주도청2청사,제주특별자치도 제주시 문연로 30,제주도청2청사,5,단독,사용가능,2023,33.4893692488365,126.500552349812
연동주민센터,제주특별자치도 제주시 신대로 101,연동주민센터,1,단독,사용가능,2023,33.4883782338729,126.4969229706
서귀포시 1청사,제주특별자치도 서귀포시 중앙로 105,서귀포시 1청사,1,단독,충전중,2023,33.2539547145487,126.559588270998
서귀포시 1청사,제주특별자치도 서귀포시 중앙로 105,서귀포시 1청사,2,단독,사용가능,2023,33.2539547145487,126.559588270998
서귀포시 1청사,제주특별자치도 서귀포시 중앙로 105,서귀포시 1청사,3,단독,사용가능,2023,33.2539547145487,126.559588270998
서귀포시 1청사,제주특별자치도 서귀포시 중앙로 105,서귀포시 1청사,4,단독,충전중,2023,33.2539547145487,126.559588270998
서귀포시 1청사,제주특별자치도 서귀포시 중앙로 105,서귀포시 1청사,5,단독,충전중,2023,33.2539547145487,126.559588270998
서귀포시 1청사,제주특별자치도 서귀포시 중앙로 105,서귀포시 1청사,6,단독,충전중,2023,33.2539547145487,126.559588270998
양지공원,제주특별자치도 제주시 516로 2810-31,양지공원 주차장,1,단독,사용가능,2023,33.44049962005,126.578902710556
양지공원,제주특별자치도 제주시 516로 2810-31,양지공원 주차장,2,단독,충전중,2023,33.44049962005,126.578902710556
양지공원,제주특별자치도 제주시 516로 2810-31,양지공원 주차장,3,단독,사용가능,2023,33.44049962005,126.578902710556
양지공원,제주특별자치도 제주시 516로 2810-31,양지공원 주차장,4,단독,사용가능,2023,33.44049962005,126.578902710556
양지공원,제주특별자치도 제주시 516로 2810-31,양지공원 주차장,5,단독,사용가능,2023,33.44049962005,126.578902710556
